id,serviceScore, shiftStartTime, shiftEndTime,shiftDuration,currentLat,currentLon,headingLat,headingLon,available,emptyCarMode,currentServePaxId,timeUntilAvailable,online, number of served pax,totIncome,avg income per pax
2424,209,2315,9905,7590,2225,1551,2085,1103,false,2,44008,189,true,4,645,161.25
3513,870,3866,12148,8282,2427,1541,2396,2611,false,2,44006,720,true,4,496,124.0
11216,179,3615,11139,7524,1321,1295,1891,1108,false,2,44014,422,true,4,305,76.25
4240,150,4165,12929,8764,546,1821,981,1173,false,2,44013,668,true,4,462,115.5
10600,124,2463,9759,7296,1338,2598,359,2427,false,2,43999,683,true,5,966,193.2
4786,114,2918,10590,7672,2609,2753,2432,3172,false,2,44004,129,true,5,549,109.8
105,248,2651,11063,8412,2649,2620,2122,3143,false,2,44016,683,true,4,619,154.75
2115,252,3020,11229,8209,3097,867,2071,1355,false,2,44015,1047,true,4,623,155.75
10326,106,4317,11799,7482,2478,3452,1878,3714,false,2,43998,539,true,5,607,121.4
8518,92,3175,11315,8140,1345,2570,1117,2332,false,2,44009,29,true,3,447,149.0
2800,80,2626,11368,8742,2399,3777,2013,3368,false,2,44019,368,true,4,707,176.75
11453,303,2553,11090,8537,1640,4713,2082,1270,false,2,44029,3424,true,2,1097,548.5
9402,220,2300,10535,8235,1928,1920,1691,2349,false,2,44059,205,true,6,414,69.0
9686,190,4348,12408,8060,1538,2149,1683,1819,false,2,44024,182,true,5,336,67.2
1100,260,2824,10936,8112,1683,852,655,2250,false,2,44039,1965,true,6,953,158.83333333333334
11974,163,2264,10079,7815,1700,1850,1359,2638,false,2,44048,668,true,5,698,139.6
11523,193,1228,10089,8861,1761,1861,2338,1328,false,2,44038,697,true,10,1207,120.7
4307,249,1447,9729,8282,1358,2674,1386,1491,false,2,44022,818,true,8,1099,137.375
2190,167,3143,10744,7601,2331,2937,2574,2910,false,2,44032,65,true,10,930,93.0
2801,176,3741,12204,8463,2296,2882,1753,2564,false,2,44056,400,true,3,407,135.66666666666666
4502,212,4632,12385,7753,2004,2213,1696,2657,false,2,44023,291,true,3,227,75.66666666666667
3077,566,4425,13402,8977,598,2612,852,2325,false,2,44034,80,true,4,831,207.75
6326,177,4403,13345,8942,320,2140,1663,4736,false,2,44020,3478,true,3,928,309.3333333333333
9467,145,1827,10689,8862,2477,3147,2784,2897,false,2,44036,142,true,9,1107,123.0
4256,201,3005,10948,7943,1970,2034,683,2675,false,2,44050,1467,true,5,593,118.6
5330,169,2767,11162,8395,1678,2491,2657,2781,false,2,44061,814,true,5,436,87.2
914,224,3069,11999,8930,1607,2457,1734,2984,false,2,44031,409,true,4,715,178.75
3857,127,2427,11204,8777,1491,2527,1582,2210,false,2,44043,87,true,6,952,158.66666666666666
1743,174,4162,11624,7462,1310,2113,1863,2043,false,2,44030,194,true,6,649,108.16666666666667
3587,161,3114,11681,8567,2260,2277,2500,1892,false,2,44047,170,true,5,389,77.8
1037,169,4123,12176,8053,1751,1854,1994,2027,false,2,44052,7,true,5,126,25.2
11696,226,3801,11741,7940,1120,2887,1053,2346,false,2,44046,147,true,4,687,171.75
6719,99,2680,10218,7538,2833,2874,2728,3157,false,2,44054,33,true,5,487,97.4
4328,163,4395,13088,8693,1355,1883,661,2236,false,2,44057,586,true,3,428,142.66666666666666
11345,160,4912,12174,7262,1859,2812,2455,3441,false,2,44027,850,true,2,389,194.5
11720,87,3160,11710,8550,1701,2257,1258,1785,false,2,44033,472,true,3,289,96.33333333333333
6702,114,3192,11004,7812,1794,2760,2226,2865,false,2,44021,76,true,4,562,140.5
9854,59,1484,9328,7844,2614,2738,2569,1962,false,2,44062,744,true,4,806,201.5
7187,163,3688,12676,8988,2257,1573,1906,943,false,2,44040,542,true,6,537,89.5
175,55,2851,10246,7395,2195,3586,2132,3477,false,2,44051,55,true,6,722,120.33333333333333
7353,259,1138,8574,7436,2365,945,1891,1108,false,2,44035,314,true,7,884,126.28571428571429
1318,12,3816,11484,7668,1973,3543,1550,1910,false,2,44042,1637,true,4,729,182.25
5222,148,3988,11466,7478,730,2204,1235,1922,false,2,44045,368,true,2,314,157.0
8510,99,4302,12684,8382,1723,1539,2051,1042,false,2,44044,378,true,1,151,151.0
9305,83,3412,11321,7909,1549,2054,1130,2200,false,2,44060,284,true,1,126,126.0
783,84,3172,11374,8202,1352,2591,1591,2127,false,2,44028,302,true,1,98,98.0
5577,131,1280,10089,8809,1462,2001,1584,2698,false,2,44086,410,true,5,749,149.8
11126,175,4151,12564,8413,1977,2032,1400,1469,false,2,44089,685,true,4,151,37.75
11871,352,6037,14875,8838,409,1855,1764,1861,false,2,44100,1022,true,2,169,84.5
6633,366,4507,12107,7600,2077,786,1618,2117,false,2,44079,1667,true,2,455,227.5
11956,209,6318,14024,7706,1480,1895,1229,2326,false,2,44095,341,true,2,212,106.0
1984,180,1794,9335,7541,2205,2099,889,1842,false,2,44072,1118,true,5,635,127.0
3812,221,4396,12158,7762,675,2411,1501,2170,false,2,44069,648,true,4,510,127.5
4411,124,4808,12031,7223,2479,3147,2417,2671,false,2,44102,265,true,3,303,101.0
4182,162,3005,11098,8093,1557,2417,1503,2165,false,2,44081,121,true,6,788,131.33333333333334
11517,257,3904,11419,7515,1999,559,2423,558,false,2,44071,416,true,3,563,187.66666666666666
1794,250,4189,11989,7800,1888,603,2144,215,false,2,44094,243,true,3,617,205.66666666666666
5387,142,3298,11374,8076,1954,2461,1605,2617,false,2,44075,108,true,3,390,130.0
3070,96,4141,11859,7718,2262,3141,2755,2885,false,2,44082,294,true,3,267,89.0
9344,162,3329,11068,7739,1467,1840,2007,1498,false,2,44104,667,true,4,431,107.75
3846,200,2466,10004,7538,1081,2880,1860,2793,false,2,44097,411,true,5,892,178.4
5892,354,3100,11827,8727,1064,1246,1292,1253,false,2,44091,198,true,4,283,70.75
7937,133,3896,11771,7875,1850,2085,1683,1819,false,2,44090,28,true,5,282,56.4
9329,104,6697,14138,7441,1709,2490,440,2294,false,2,44101,1026,true,1,206,206.0
10700,165,3860,12739,8879,1042,2462,1421,2188,false,2,44065,252,true,6,793,132.16666666666666
1695,128,5833,14029,8196,1406,2631,634,2416,false,2,44096,546,true,3,504,168.0
11928,169,2564,10645,8081,1930,1423,3071,1031,false,2,44083,1078,true,5,770,154.0
7506,170,2318,10246,7928,2845,1248,3078,1068,false,2,44088,2,true,6,871,145.16666666666666
452,170,1841,9308,7467,669,2196,1416,2669,false,2,44073,765,true,8,1464,183.0
4439,78,2492,11269,8777,1807,2487,1698,1828,false,2,44106,399,true,5,780,156.0
1068,168,2567,11424,8857,678,2256,1630,1889,false,2,44107,940,true,5,594,118.8
6004,195,3165,10958,7793,575,2455,1008,2601,false,2,44074,124,true,5,737,147.4
732,284,3243,11553,8310,3074,1146,3043,809,false,2,44067,117,true,5,991,198.2
11456,158,3553,12000,8447,1616,1502,2166,1207,false,2,44076,434,true,3,284,94.66666666666667
296,77,1278,8666,7388,1800,2608,2044,3444,false,2,44068,625,true,6,796,132.66666666666666
6556,82,2107,9677,7570,1880,2576,2465,2061,false,2,44105,657,true,4,400,100.0
3211,151,4218,12895,8677,1323,1391,1782,1557,false,2,44103,220,true,2,104,52.0
4069,63,3750,12044,8294,1651,2028,1603,2476,false,2,44087,69,true,2,219,109.5
8194,152,3764,12085,8321,1407,2605,855,3553,false,2,44143,1051,true,4,696,174.0
7648,131,5629,13313,7684,1575,2206,1157,2109,false,2,44124,92,true,3,253,84.33333333333333
2522,249,5342,13872,8530,2603,1877,1392,2059,false,2,44119,944,true,3,156,52.0
10470,278,4784,13722,8938,669,2084,2242,2894,false,2,44145,2046,true,3,565,188.33333333333334
2632,278,4278,12521,8243,1182,2710,606,2356,false,2,44136,511,true,3,484,161.33333333333334
9869,333,3296,11660,8364,1107,2887,371,2163,false,2,44141,1011,true,6,1187,197.83333333333334
8882,178,3076,11681,8605,2055,1494,1390,2094,false,2,44148,948,true,6,663,110.5
8450,110,2321,11262,8941,1794,2462,2188,2649,false,2,44114,132,true,8,696,87.0
1799,226,5587,13722,8135,1836,1961,2146,3047,false,2,44140,1353,true,3,323,107.66666666666667
2607,76,3297,10686,7389,1654,2094,650,2639,false,2,44147,1172,true,6,588,98.0
8255,209,3444,12392,8948,1492,1869,1697,1850,false,2,44132,33,true,4,615,153.75
7227,183,2166,9686,7520,1417,2243,1408,2803,false,2,44115,516,true,5,761,152.2
6005,139,3037,10991,7954,2075,3088,1990,3448,false,2,44126,342,true,4,685,171.25
8560,238,3932,11449,7517,1891,1102,1440,1159,false,2,44120,93,true,3,216,72.0
11461,101,3220,10668,7448,2208,2823,2428,2934,false,2,44144,12,true,4,512,128.0
10508,150,3127,11109,7982,2286,2280,1891,1108,false,2,44118,1146,true,4,451,112.75
7654,242,3701,11868,8167,2633,1878,3055,1080,false,2,44111,817,true,5,704,140.8
6379,226,5029,13265,8236,2241,1027,1991,857,false,2,44135,215,true,3,475,158.33333333333334
1431,153,4682,12928,8246,2294,2746,1451,1988,false,2,44116,1176,true,2,235,117.5
7753,186,1629,9421,7792,2319,1679,892,2011,false,2,44150,1310,true,7,933,133.28571428571428
769,75,5131,13819,8688,1956,2255,1390,2639,false,2,44117,705,true,4,299,74.75
4161,213,2407,10266,7859,1201,3115,705,3600,false,2,44149,532,true,4,1150,287.5
11654,127,4690,13335,8645,1349,2107,2589,1993,false,2,44122,905,true,3,290,96.66666666666667
1865,69,3418,10847,7429,2595,2964,2599,2952,false,2,44129,19,true,6,417,69.5
6946,150,3542,12177,8635,1445,9530,911,9728,false,2,44151,287,true,5,4264,852.8
2686,264,2754,10920,8166,913,1190,1713,659,false,2,44137,882,true,4,526,131.5
4474,158,2736,11048,8312,208,2546,1454,2332,false,2,44139,1133,true,6,1054,175.66666666666666
11221,99,5240,13123,7883,1743,2606,1742,2180,false,2,44146,70,true,2,209,104.5
6097,124,2341,10662,8321,1232,1967,727,2216,false,2,44112,485,true,6,906,151.0
10562,141,6386,15295,8909,884,2168,1450,1943,false,2,44128,408,true,1,72,72.0
8458,130,4662,12920,8258,2692,1464,2375,836,false,2,44130,616,true,2,365,182.5
2842,130,4442,12759,8317,1495,1491,1788,1317,false,2,44123,18,true,1,63,63.0
10193,178,2014,10864,8850,1740,1905,941,968,false,2,44153,1587,true,4,421,105.25
4546,353,4671,12916,8245,1733,2282,2950,1157,false,2,44162,1899,true,2,447,223.5
10697,201,4164,11907,7743,1847,2515,1738,1854,false,2,44179,493,true,4,376,94.0
9695,252,2512,9836,7324,2205,655,1960,865,false,2,44176,342,true,6,844,140.66666666666666
10818,838,5006,12656,7650,1928,1944,2583,1885,false,2,44187,271,true,3,150,50.0
9436,216,4362,12174,7812,1809,1879,1383,1951,false,2,44171,237,true,4,228,57.0
5697,189,2927,10303,7376,2208,2099,1911,2558,false,2,44159,313,true,5,304,60.8
420,250,3998,12001,8003,1731,1930,1802,1536,false,2,44191,158,true,4,152,38.0
7109,152,3684,11380,7696,1625,2011,1236,2395,false,2,44163,426,true,5,661,132.2
4503,127,2250,10521,8271,2092,1933,1753,1598,false,2,44169,263,true,9,779,86.55555555555556
4500,196,4208,13029,8821,2080,1973,1753,1598,false,2,44164,259,true,3,220,73.33333333333333
5708,147,2802,10790,7988,2591,3058,2736,2975,false,2,44175,117,true,6,590,98.33333333333333
8571,208,4281,11576,7295,1689,1822,2239,2657,false,2,44154,942,true,5,406,81.2
11834,169,5243,13679,8436,1472,2681,1864,2780,false,2,44166,228,true,3,419,139.66666666666666
611,149,3132,10599,7467,1370,2126,2058,1366,false,2,44168,1029,true,6,552,92.0
4133,212,1610,10154,8544,2665,1918,3083,2620,false,2,44189,735,true,8,680,85.0
6510,192,4445,12832,8387,1877,1441,1748,2068,false,2,44157,313,true,4,326,81.5
9218,242,2666,11266,8600,2155,755,1988,1132,false,2,44177,235,true,5,629,125.8
5058,98,2864,11831,8967,2218,3362,2054,2888,false,2,44158,195,true,3,459,153.0
862,168,3481,11413,7932,1699,752,1740,1848,false,2,44184,738,true,3,335,111.66666666666667
3314,84,1601,9651,8050,2364,3209,1764,1861,false,2,44185,1697,true,8,1070,133.75
4153,181,5572,14100,8528,1736,692,1920,1127,false,2,44167,244,true,3,359,119.66666666666667
9874,165,4460,12965,8505,2939,2204,2513,2400,false,2,44170,325,true,3,122,40.666666666666664
3860,71,4573,12793,8220,1966,2317,1839,2514,false,2,44155,27,true,2,148,74.0
2706,138,3696,12177,8481,273,2041,404,2556,false,2,44188,227,true,1,268,268.0
11721,241,2738,10923,8185,1733,2282,2797,2878,false,2,44200,1277,true,5,538,107.6
8203,203,1361,9213,7852,1852,1904,3060,2074,false,2,44214,941,true,6,817,136.16666666666666
10262,218,2217,9889,7672,1699,1871,2308,2611,false,2,44203,944,true,6,487,81.16666666666667
2660,284,3889,11662,7773,1731,2203,2078,1454,false,2,44193,949,true,4,600,150.0
7172,179,3958,12678,8720,1891,1109,674,2276,false,2,44223,1947,true,4,676,169.0
2062,815,3649,12383,8734,1812,1845,1480,2315,false,2,44198,591,true,5,323,64.6
9785,140,3916,12317,8401,2430,3110,1931,2262,false,2,44219,910,true,6,474,79.0
11929,185,4063,11658,7595,2214,2099,2068,1592,false,2,44195,250,true,5,431,86.2
3474,276,1890,9897,8007,1459,2235,1105,2887,false,2,44215,763,true,7,981,140.14285714285714
10683,204,2418,10503,8085,947,2551,814,2590,false,2,44192,21,true,5,875,175.0
7890,110,3584,12134,8550,1749,1926,1835,517,false,2,44218,1058,true,6,596,99.33333333333333
1797,315,2985,11178,8193,631,2254,760,2011,false,2,44216,79,true,6,1070,178.33333333333334
8449,121,2143,10670,8527,1755,1942,2136,1922,false,2,44194,66,true,7,677,96.71428571428571
10412,202,2368,10309,7941,1358,2833,1085,2063,false,2,44225,688,true,7,970,138.57142857142858
4710,166,3556,11515,7959,1445,2370,1764,1861,false,2,44222,691,true,7,461,65.85714285714286
8359,205,5726,14324,8598,724,2710,1545,2477,false,2,44217,617,true,2,373,186.5
491,166,1625,8995,7370,1674,4714,1682,1814,false,2,44221,2529,true,3,984,328.0
575,112,3736,12651,8915,1595,1850,2226,2226,false,2,44208,586,true,6,296,49.333333333333336
4274,134,4118,12747,8629,2262,2158,1603,2438,false,2,44220,502,true,4,338,84.5
6827,115,3072,10732,7660,1781,1732,2612,2775,false,2,44201,1437,true,3,442,147.33333333333334
7322,112,3836,11629,7793,2566,3120,2022,3348,false,2,44228,335,true,7,622,88.85714285714286
6832,71,6064,14754,8690,2067,2967,2423,3212,false,2,44230,164,true,2,185,92.5
6987,145,2948,10604,7656,1597,4616,1682,1814,false,2,44211,2638,true,3,1026,342.0
7091,201,5205,12711,7506,3106,536,3100,961,false,2,44209,46,true,2,496,248.0
7186,220,2986,11678,8692,1063,1176,1397,2046,false,2,44224,859,true,3,342,114.0
9547,106,6012,13996,7984,1568,1526,1209,1260,false,2,44202,202,true,1,29,29.0
2174,92,3340,11057,7717,1753,1590,1480,1923,false,2,44210,211,true,4,310,77.5
10758,530,5046,12900,7854,428,1091,696,2020,false,2,44206,760,true,2,257,128.5
9700,184,5590,13100,7510,976,1230,1722,841,false,2,44227,698,true,1,127,127.0
7705,70,4640,12855,8215,1980,1987,882,1033,false,2,44229,1643,true,1,107,107.0
9142,96,2647,11304,8657,1772,1531,2848,1351,false,2,44213,921,true,2,220,110.0
7375,87,5303,12937,7634,1794,3719,2056,3537,false,2,44078,13,true,2,445,222.5
2979,161,1680,9474,7794,1407,2459,1791,2585,false,2,44259,141,true,5,642,128.4
7444,216,4521,12154,7633,1933,2578,1559,2584,false,2,44260,175,true,3,278,92.66666666666667
7623,371,3893,12020,8127,1769,2254,1859,1982,false,2,44239,191,true,6,573,95.5
10189,169,3598,10998,7400,1697,1863,2405,1252,false,2,44251,888,true,4,454,113.5
3644,70,1604,9177,7573,2612,2776,1950,1946,false,2,44070,1243,true,5,824,164.8
279,867,5196,14037,8841,1401,1890,891,3538,false,2,44240,1761,true,3,672,224.0
3057,218,3247,11970,8723,2050,1349,1889,1106,false,2,44255,99,true,6,523,87.16666666666667
5054,323,3374,11016,7642,2213,3443,1588,3435,false,2,44261,274,true,3,504,168.0
11307,353,3309,10721,7412,3078,1064,2426,1622,false,2,44231,779,true,4,519,129.75
6210,515,2503,11093,8590,1553,2190,1744,1913,false,2,44264,431,true,7,545,77.85714285714286
11052,173,2661,11375,8714,1347,2074,1370,2582,false,2,44266,104,true,5,900,180.0
6535,163,3537,11937,8400,1957,1187,1740,2032,false,2,44262,635,true,2,218,109.0
10421,334,3547,11700,8153,1980,3401,2415,3383,false,2,44232,130,true,5,560,112.0
69,184,1767,9012,7245,2316,1256,1512,1920,false,2,44247,1057,true,9,1083,120.33333333333333
11071,270,5572,14119,8547,2111,1216,1517,1904,false,2,44250,877,true,4,459,114.75
2284,135,3951,11903,7952,2135,2002,1668,2099,false,2,44257,201,true,3,166,55.333333333333336
9513,277,6426,13680,7254,2124,1052,1773,571,false,2,44254,401,true,2,276,138.0
802,123,5196,12633,7437,1113,9524,1301,9769,false,2,44234,2,true,3,2551,850.3333333333334
7231,123,1580,9104,7524,2496,3463,2471,3147,false,2,44245,92,true,5,763,152.6
6088,172,3568,11764,8196,1644,1746,1351,2146,false,2,44244,536,true,6,258,43.0
4742,184,1783,9884,8101,2863,1858,1663,4736,false,2,44265,3657,true,7,1189,169.85714285714286
3038,101,2414,11158,8744,1822,1796,2135,1986,false,2,44256,134,true,5,226,45.2
4221,85,1969,10889,8920,2304,2558,1590,3071,false,2,44241,796,true,5,604,120.8
6449,185,2316,10687,8371,757,2441,960,1985,false,2,44242,354,true,7,1251,178.71428571428572
11072,48,3009,10395,7386,2471,3030,2517,3394,false,2,44233,177,true,6,636,106.0
2227,111,2617,10412,7795,1249,2631,1350,1872,false,2,44238,429,true,4,663,165.75
5553,100,2959,11675,8716,1672,2349,1859,1982,false,2,44243,123,true,6,422,70.33333333333333
9573,95,5287,13571,8284,1899,1739,2337,1875,false,2,44252,163,true,2,87,43.5
5469,112,3674,10916,7242,1827,1124,955,9518,false,2,44236,8891,true,5,2123,424.6
8778,88,4205,12891,8686,719,2709,1191,2119,false,2,44246,631,true,1,151,151.0
10380,210,3625,12289,8664,2107,3562,1701,1821,false,2,44295,1760,true,4,601,150.25
11678,254,3666,11992,8326,1897,1798,2850,1879,false,2,44269,791,true,4,403,100.75
7315,155,4763,12135,7372,1778,2058,2518,3395,false,2,44268,1978,true,3,414,138.0
2371,170,988,8834,7846,1923,2262,1449,2082,false,2,44298,317,true,5,578,115.6
6570,176,3842,11398,7556,1660,1981,1999,1930,false,2,44296,159,true,4,226,56.5
6684,165,5095,13329,8234,1737,1541,2074,1374,false,2,44288,117,true,2,160,80.0
11716,229,2499,10501,8002,1855,2289,916,1985,false,2,44286,818,true,6,899,149.83333333333334
7189,452,4419,12663,8244,2219,1583,2396,1311,false,2,44287,150,true,5,556,111.2
408,209,5554,13796,8242,1039,1180,1733,2279,false,2,44274,1412,true,3,280,93.33333333333333
1413,80,2890,10938,8048,2752,2906,1512,2532,false,2,44278,1235,true,6,735,122.5
5135,234,6000,13363,7363,1755,1814,1476,1954,false,2,44267,150,true,2,92,46.0
12000,268,4641,12646,8005,1020,1022,1140,1953,false,2,44272,804,true,2,296,148.0
6238,191,3402,12316,8914,1426,2234,1649,1885,false,2,44276,147,true,5,321,64.2
11362,131,3766,12137,8371,2306,2771,1105,2887,false,2,44294,898,true,4,590,147.5
6789,97,6764,14259,7495,1016,9693,1226,9174,false,2,44301,304,true,1,833,833.0
4642,863,3719,10952,7233,1229,1930,2463,3226,false,2,44281,2105,true,4,677,169.25
4718,227,4779,12171,7392,1454,2155,1578,1857,false,2,44302,161,true,5,391,78.2
2530,188,5591,13333,7742,1292,1268,1059,1502,false,2,44291,66,true,2,148,74.0
4983,220,2016,10691,8675,2082,1116,3095,951,false,2,44293,803,true,6,791,131.83333333333334
7760,847,3902,11618,7716,2337,1857,1751,1801,false,2,44279,485,true,4,331,82.75
3325,196,3518,11004,7486,905,2622,1105,2887,false,2,44303,226,true,7,671,95.85714285714286
1288,886,2941,10210,7269,1708,2820,758,1203,false,2,44289,2142,true,4,752,188.0
3327,565,3859,12795,8936,1767,922,1615,2374,false,2,44284,1179,true,7,955,136.42857142857142
11689,97,2808,10559,7751,1700,2438,2448,3229,false,2,44273,1134,true,6,788,131.33333333333334
116,193,4359,13078,8719,2665,1950,1583,2090,false,2,44304,945,true,4,257,64.25
10083,63,3704,12001,8297,1620,2141,1523,2476,false,2,44292,51,true,2,205,102.5
4591,23,2832,11697,8865,2245,3123,1868,2532,false,2,44270,543,true,5,575,115.0
11596,166,2096,10804,8708,118,2677,117,2009,false,2,44282,326,true,4,911,227.75
9115,144,2842,10741,7899,2069,1486,1599,1553,false,2,44271,112,true,6,339,56.5
5620,206,4073,12784,8711,2615,633,1824,2820,false,2,44283,2751,true,4,882,220.5
1955,105,3605,11012,7407,1473,1896,1954,2236,false,2,44299,396,true,5,452,90.4
6399,121,3774,12233,8459,2304,57,1781,517,false,2,44280,558,true,3,734,244.66666666666666
3505,149,2679,10060,7381,1027,1972,617,1705,false,2,44300,252,true,2,274,137.0
11027,132,4420,11822,7402,684,1767,1685,1766,false,2,44290,579,true,1,8,8.0
2806,232,4152,11500,7348,1033,2100,1105,2887,false,2,44312,592,true,5,803,160.6
11775,833,6780,14318,7538,1697,1775,2018,1949,false,2,44328,76,true,1,14,14.0
6000,180,4244,12210,7966,1673,1899,1150,1794,false,2,44316,621,true,3,230,76.66666666666667
828,861,3394,12162,8768,1810,1784,1683,1819,false,2,44330,17,true,6,641,106.83333333333333
624,148,4395,12012,7617,1734,1550,2426,1620,false,2,44326,343,true,6,284,47.333333333333336
9018,231,4450,12476,8026,1577,1801,1392,1484,false,2,44323,463,true,3,378,126.0
10953,283,2942,10659,7717,2050,1852,1738,1854,false,2,44321,25,true,6,366,61.0
7152,262,4159,12736,8577,1781,2168,1846,1785,false,2,44306,405,true,3,352,117.33333333333333
3123,146,2645,10002,7357,646,2254,926,2548,false,2,44305,155,true,5,1048,209.6
10892,345,2750,10407,7657,1946,2761,1874,3136,false,2,44329,28,true,7,998,142.57142857142858
3593,328,3829,11102,7273,1195,2363,624,2614,false,2,44313,403,true,4,731,182.75
5684,167,3939,11209,7270,1699,4698,1115,2882,false,2,44334,2031,true,4,1222,305.5
11717,227,3676,11836,8160,2351,2538,2248,2874,false,2,44332,20,true,4,564,141.0
11183,407,2743,10357,7614,2409,3270,2123,1362,false,2,44317,1775,true,8,852,106.5
2991,860,2879,10622,7743,1123,2899,1008,2460,false,2,44309,135,true,8,1519,189.875
2651,135,2681,10186,7505,892,2522,2074,2577,false,2,44324,818,true,7,1001,143.0
6221,180,4581,13516,8935,2143,1422,2235,720,false,2,44311,525,true,5,433,86.6
10920,154,3591,12552,8961,2220,430,2110,1434,false,2,44333,711,true,4,636,159.0
5254,282,6524,14210,7686,734,938,1646,1769,false,2,44322,1584,true,1,108,108.0
7893,163,3134,10782,7648,2876,1464,3270,1476,false,2,44319,269,true,5,523,104.6
10593,130,5779,13761,7982,1361,1783,810,2017,false,2,44307,366,true,1,144,144.0
9193,90,5701,14480,8779,1385,2002,1082,1935,false,2,44320,99,true,1,91,91.0
6711,130,2268,10831,8563,701,2386,1416,2669,false,2,44315,579,true,5,981,196.2
6155,66,3841,11635,7794,1428,2407,1823,2815,false,2,44310,390,true,1,138,138.0
2972,92,3256,11137,7881,1589,2295,1105,2887,false,2,44325,841,true,1,244,244.0
641,176,2307,10056,7749,2000,2034,2544,2019,false,2,44339,534,true,3,600,200.0
3720,152,3944,12353,8409,2420,2858,1686,2491,false,2,44314,688,true,4,466,116.5
1489,170,2663,11602,8939,1338,2567,1363,2245,false,2,44348,152,true,5,563,112.6
10040,713,4125,12770,8645,1489,2150,1764,1861,false,2,44350,151,true,5,329,65.8
8526,136,5720,13306,7586,2424,3130,2321,2199,false,2,44356,621,true,3,304,101.33333333333333
9925,346,3009,11558,8549,1744,2391,1538,2107,false,2,44351,77,true,11,671,61.0
1765,169,3060,11308,8248,1670,4642,1105,2887,false,2,44352,2043,true,4,1254,313.5
8307,190,4460,12350,7890,2197,2626,2247,2229,false,2,44335,114,true,4,267,66.75
657,153,4622,12239,7617,1916,1285,2358,1340,false,2,44336,144,true,4,322,80.5
10166,268,3171,10917,7746,807,1511,1154,2093,false,2,44342,730,true,5,464,92.8
9292,270,4371,12646,8275,2044,3411,2392,3044,false,2,44341,430,true,3,409,136.33333333333334
7005,88,4907,13626,8719,2470,2554,2488,1893,false,2,44343,368,true,2,182,91.0
3150,133,1347,8587,7240,2651,1878,2139,1341,false,2,44337,756,true,4,703,175.75
786,174,5818,13073,7255,776,1765,944,2002,false,2,44349,84,true,2,225,112.5
11206,217,4369,12284,7915,1011,1090,1891,1108,false,2,44344,637,true,4,172,43.0
10028,20,2919,10495,7576,2262,3037,2489,2522,false,2,44357,329,true,4,567,141.75
9637,4,4243,12769,8526,2451,3604,2130,3478,false,2,44338,64,true,4,558,139.5
1947,141,1914,9271,7357,1389,2845,963,2247,false,2,44347,627,true,6,934,155.66666666666666
11462,170,1667,9893,8226,1801,2252,937,2062,false,2,44370,647,true,9,1028,114.22222222222223
11112,312,3393,11520,8127,770,2547,434,2654,false,2,44367,36,true,6,1047,174.5
7740,273,4640,11861,7221,1623,1999,1392,1484,false,2,44375,339,true,4,310,77.5
9037,110,5540,12850,7310,2452,2929,2424,3123,false,2,44345,95,true,3,261,87.0
1917,517,3041,11504,8463,1923,2010,1733,2282,false,2,44362,157,true,4,274,68.5
4953,214,5049,13680,8631,2376,1512,3122,1738,false,2,44360,565,true,4,461,115.25
4407,283,4059,12732,8673,2229,1108,2133,689,false,2,44386,186,true,3,478,159.33333333333334
1242,990,3775,11262,7487,2063,1096,1921,472,false,2,44380,359,true,4,434,108.5
4041,194,2790,10463,7673,2298,2680,2767,2758,false,2,44391,140,true,4,303,75.75
1386,210,4396,12308,7912,1776,2481,1810,1782,false,2,44376,432,true,2,244,122.0
2588,226,4504,12074,7570,2428,3104,2713,2874,false,2,44297,116,true,3,216,72.0
6261,174,1925,10818,8893,1402,1921,1800,1785,false,2,44388,127,true,7,627,89.57142857142857
2633,257,3329,10718,7389,1585,1860,1879,1524,false,2,44383,363,true,8,381,47.625
7864,231,3415,11040,7625,1656,2210,1355,2067,false,2,44389,93,true,4,387,96.75
2730,162,4339,11898,7559,1870,1987,2262,1903,false,2,44377,105,true,4,395,98.75
9410,238,3017,11879,8862,1742,1834,1764,1861,false,2,44378,48,true,6,468,78.0
3367,171,1878,10561,8683,1105,2900,968,3302,false,2,44361,220,true,4,816,204.0
2738,137,4319,11532,7213,758,2227,698,2600,false,2,44384,78,true,2,424,212.0
11856,179,4962,13379,8417,2100,955,2135,1604,false,2,44372,315,true,3,312,104.0
9456,233,2690,10411,7721,2341,1505,1793,1850,false,2,44374,486,true,6,621,103.5
6636,231,3589,11949,8360,2716,625,2280,1133,false,2,44359,537,true,3,577,192.33333333333334
10958,101,5890,13326,7436,1364,2797,1475,2325,false,2,44373,216,true,1,134,134.0
6319,120,3283,10506,7223,1280,1956,650,2154,false,2,44368,427,true,4,303,75.75
8621,67,4221,11894,7673,1547,2444,1824,2029,false,2,44387,285,true,1,60,60.0
11103,154,4761,12840,8079,1683,1915,1551,1442,false,2,44405,306,true,4,453,113.25
3967,252,3238,10488,7250,1676,1834,2198,2661,false,2,44419,948,true,5,471,94.2
1834,196,4885,13240,8355,1754,1885,2357,1318,false,2,44431,973,true,4,327,81.75
9435,137,2329,10104,7775,2205,3087,2453,3310,false,2,44414,70,true,6,765,127.5
8955,249,3561,11959,8398,2248,1660,2542,2059,false,2,44428,358,true,4,512,128.0
